"","RINGS","AROMATIC","RNH2","R2NH","R3N","ROPO3","ROH","RCHO","RCOR","RCOOH","RCOOR","ROR","RCCH","RCN","MF","MW","C","Cl","H","N","O","S","F","Br","B","P","I","Si"
"CHEMBL3545413",5,4,0,2,2,0,0,0,0,0,0,0,0,0,"C29H30F3N8O",563.5967096,29,0,30,8,1,0,3,0,0,0,0,0
"CHEMBL3979920",4,2,1,2,0,0,0,0,0,0,0,0,0,0,"C17H22FN6O",345.3945832,17,0,22,6,1,0,1,0,0,0,0,0
"CHEMBL443684",7,4,0,1,3,0,0,0,0,0,0,1,0,0,"C47H56ClF3N5O6S3",975.6206496,47,1,56,5,6,3,3,0,0,0,0,0
"CHEMBL4525964",5,1,0,2,2,0,0,0,0,0,2,0,0,0,"C38H54N5O9S",756.92846,38,0,54,5,9,1,0,0,0,0,0,0
"CHEMBL4297463",4,3,0,2,2,0,0,0,0,0,0,1,0,0,"C27H33F3N4O3",518.5711296,27,0,33,4,3,0,3,0,0,0,0,0
"CHEMBL5269917",5,4,0,2,1,0,0,0,0,0,0,2,0,0,"C27H29Cl2N6O3",556.46356,27,2,29,6,3,0,0,0,0,0,0,0
"CHEMBL4483575",4,3,0,1,1,0,0,0,0,0,0,1,0,0,"C27H27F2N5O3",507.5317864,27,0,27,5,3,0,2,0,0,0,0,0
"CHEMBL4596392",4,3,0,3,0,0,0,0,0,0,0,1,0,0,"C20H22N8O3",422.44048,20,0,22,8,3,0,0,0,0,0,0,0
"CHEMBL6068409",5,5,0,2,1,0,0,0,0,0,0,0,0,0,"C28H22F3N7O",529.5157896,28,0,22,7,1,0,3,0,0,0,0,0
"CHEMBL4437054",4,4,0,0,3,0,0,0,0,0,0,0,0,0,"C21H20ClF3N4O3S",500.9217096,21,1,20,4,3,1,3,0,0,0,0,0
"CHEMBL2107821",2,1,1,0,0,0,1,0,0,0,0,1,0,0,"C16H26NO2",264.38314,16,0,26,1,2,0,0,0,0,0,0,0
"CHEMBL67279",1,0,1,0,1,0,0,0,0,0,0,0,0,0,"C9H20BN2O3",215.0777,9,0,20,2,3,0,0,0,1,0,0,0
"CHEMBL4065122",8,4,0,1,5,0,1,0,0,0,0,1,0,0,"C37H45N8O4",665.8044,37,0,45,8,4,0,0,0,0,0,0,0
"CHEMBL3989937",5,5,0,1,0,0,0,0,0,0,0,0,0,0,"C23H18FN6O",413.4270232,23,0,18,6,1,0,1,0,0,0,0,0
"CHEMBL2220442",3,3,0,0,1,0,2,0,0,1,0,0,0,0,"C24H25FNO4",410.4580032,24,0,25,1,4,0,1,0,0,0,0,0
"CHEMBL4297618",4,4,0,1,1,0,0,0,0,0,3,0,0,0,"C39H37F3N2O8",718.7148896,39,0,37,2,8,0,3,0,0,0,0,0
"CHEMBL59356",2,2,0,0,0,0,0,0,0,0,0,0,2,0,"C16H15FN2O2S",318.3659032,16,0,15,2,2,1,1,0,0,0,0,0
"CHEMBL2103882",6,4,0,2,1,0,0,0,0,0,0,0,0,0,"C23H19N3O2",369.41586,23,0,19,3,2,0,0,0,0,0,0,0
"CHEMBL3989959",2,0,1,0,1,0,0,0,0,0,0,0,0,0,"C9H16N4O7S",324.31094,9,0,16,4,7,1,0,0,0,0,0,0
"CHEMBL56337",2,1,0,0,1,0,0,0,0,1,0,0,0,0,"C15H12NO3S2",318.39068,15,0,12,1,3,2,0,0,0,0,0,0
"CHEMBL46423",3,2,0,2,1,0,0,0,0,0,0,0,0,0,"C27H39N3O",421.61806,27,0,39,3,1,0,0,0,0,0,0,0
"CHEMBL3334567",5,5,0,0,1,0,0,0,0,0,0,0,0,0,"C17H16N9",346.36924,17,0,16,9,0,0,0,0,0,0,0,0
"CHEMBL5095405",5,3,0,2,2,0,0,0,0,0,0,0,0,0,"C28H36FN7O2",521.6295432,28,0,36,7,2,0,1,0,0,0,0,0
"CHEMBL6068433",4,3,0,1,1,0,0,0,0,0,0,1,0,0,"C22H24N6O3",420.46436,22,0,24,6,3,0,0,0,0,0,0,0
"CHEMBL1738758",5,3,0,1,2,0,1,0,0,0,0,1,0,0,"C24H28F3N8O3",533.5261296,24,0,28,8,3,0,3,0,0,0,0,0
"CHEMBL3657311",5,3,0,2,2,0,0,0,0,0,0,2,0,0,"C28H29F4N6O4",589.5612728,28,0,29,6,4,0,4,0,0,0,0,0
"CHEMBL160038",2,2,0,0,0,0,2,0,1,0,0,0,0,0,"C14H10NO5",272.2329,14,0,10,1,5,0,0,0,0,0,0,0
"CHEMBL5314574",6,4,0,1,2,0,1,0,0,0,0,3,0,0,"C24H25N7O5",491.4992,24,0,25,7,5,0,0,0,0,0,0,0
"CHEMBL2103790",4,1,0,0,3,0,0,0,0,0,1,0,0,0,"C21H28N4O5",416.47082,21,0,28,4,5,0,0,0,0,0,0,0
"CHEMBL4650323",5,4,0,0,3,0,0,0,0,0,0,1,0,0,"C26H26N5O3",456.51634,26,0,26,5,3,0,0,0,0,0,0,0
"CHEMBL479527",3,2,0,0,2,0,0,0,0,0,2,0,0,0,"C26H25F9N2O4",600.4733288,26,0,25,2,4,0,9,0,0,0,0,0
"CHEMBL4216467",4,4,0,3,1,0,0,0,0,0,0,0,0,0,"C24H22BrFN5O2",511.3661832,24,0,22,5,2,0,1,1,0,0,0,0
"CHEMBL4297489",4,3,1,1,1,0,0,0,0,0,0,0,0,0,"C24H30N5O",404.5279,24,0,30,5,1,0,0,0,0,0,0,0
"CHEMBL4297430",3,0,0,1,3,0,0,0,0,0,0,0,0,1,"C18H29FN5O2",366.4535632,18,0,29,5,2,0,1,0,0,0,0,0
"CHEMBL2364624",4,3,0,1,0,0,0,0,0,1,0,0,0,0,"C25H23F3N3O2",454.4642296,25,0,23,3,2,0,3,0,0,0,0,0
"CHEMBL5314526",4,3,0,2,0,0,0,0,0,0,0,0,0,0,"C21H21FN3O2",366.4087432,21,0,21,3,2,0,1,0,0,0,0,0
"CHEMBL522038",3,1,0,2,1,0,0,0,0,0,1,0,0,0,"C24H35N5O5",473.5652,24,0,35,5,5,0,0,0,0,0,0,0
"CHEMBL4298172",4,3,0,0,1,0,1,0,0,0,0,0,0,0,"C23H23N3O2",373.44762,23,0,23,3,2,0,0,0,0,0,0,0
"CHEMBL3545062",9,6,0,4,2,0,0,0,0,0,2,2,0,0,"C49H54N8O8",883.00186,49,0,54,8,8,0,0,0,0,0,0,0
"CHEMBL2103855",4,4,1,0,0,0,0,0,0,1,0,1,0,0,"C25H22ClF3N6O3",546.9287896,25,1,22,6,3,0,3,0,0,0,0,0
"CHEMBL578",2,1,0,1,1,0,0,0,0,1,1,0,0,0,"C20H27N2O5",375.43878,20,0,27,2,5,0,0,0,0,0,0,0
"CHEMBL142703",5,0,0,1,1,0,1,0,0,0,0,0,0,1,"C17H26N3O2",304.40724,17,0,26,3,2,0,0,0,0,0,0,0
"CHEMBL4559134",7,4,0,0,2,0,1,0,0,0,0,2,0,1,"C29H32N7O3",526.60948,29,0,32,7,3,0,0,0,0,0,0,0
"CHEMBL5314440",5,4,0,2,1,0,0,0,0,0,0,3,0,1,"C32H32ClN6O4",600.08728,32,1,32,6,4,0,0,0,0,0,0,0
"CHEMBL1399",2,2,0,0,0,0,0,0,0,0,0,0,0,2,"C17H19N5",293.36626,17,0,19,5,0,0,0,0,0,0,0,0
"CHEMBL572881",4,3,0,3,0,0,0,0,0,0,0,0,0,0,"C22H23N5O",373.45092,22,0,23,5,1,0,0,0,0,0,0,0
"CHEMBL2336325",5,3,0,1,2,0,0,0,0,0,0,2,0,0,"C25H31N6O3",463.55204,25,0,31,6,3,0,0,0,0,0,0,0
"CHEMBL571546",4,3,0,1,1,0,0,0,0,0,0,2,0,0,"C26H30N3O3",432.5347,26,0,30,3,3,0,0,0,0,0,0,0
"CHEMBL348475",6,5,0,2,1,0,0,0,0,0,0,4,0,0,"C38H39N4O6",647.73946,38,0,39,4,6,0,0,0,0,0,0,0
"CHEMBL4297511",0,0,2,0,0,0,0,0,0,0,0,0,0,0,"C8H20N2O6S4",368.5142,8,0,20,2,6,4,0,0,0,0,0,0
"CHEMBL1232111",2,2,0,0,1,0,0,0,0,0,0,1,1,0,"C19H18NO",276.35232,19,0,18,1,1,0,0,0,0,0,0,0
"CHEMBL1078178",4,3,0,2,1,0,0,0,0,0,0,1,0,1,"C23H22N6O2",414.45978,23,0,22,6,2,0,0,0,0,0,0,0
"CHEMBL5315119",4,3,0,2,2,0,0,0,0,0,0,0,0,0,"C17H20F3N6O",381.3755096,17,0,20,6,1,0,3,0,0,0,0,0
"CHEMBL5314523",9,5,0,2,3,0,0,0,0,0,0,2,0,0,"C48H55ClN8O7S",923.5177,48,1,55,8,7,1,0,0,0,0,0,0
"CHEMBL141157",3,2,0,3,1,0,0,0,0,0,1,0,1,0,"C26H29N5O7",523.53776,26,0,29,5,7,0,0,0,0,0,0,0
"CHEMBL3426621",2,2,0,1,0,0,0,0,0,0,0,0,0,0,"C15H19FN3O2S",324.3936632,15,0,19,3,2,1,1,0,0,0,0,0
"CHEMBL4218271",1,0,2,0,1,0,0,0,0,1,0,0,0,0,"C11H22BN3O5",287.12048,11,0,22,3,5,0,0,0,1,0,0,0
"CHEMBL5591580",2,0,0,3,1,0,0,0,0,0,1,0,0,1,"C21H30F3N5O5",489.4886096,21,0,30,5,5,0,3,0,0,0,0,0
"CHEMBL1201142",2,1,0,1,0,0,0,0,0,0,0,0,1,0,"C12H14N",172.24626,12,0,14,1,0,0,0,0,0,0,0,0
"CHEMBL6068424",4,3,0,1,0,0,0,0,0,0,0,2,0,0,"C15H17F2N7O2",365.3379864,15,0,17,7,2,0,2,0,0,0,0,0
"CHEMBL1096380",3,2,0,3,0,0,0,0,0,0,0,0,0,0,"C19H20N4O2",336.3877,19,0,20,4,2,0,0,0,0,0,0,0
"CHEMBL3984425",6,6,0,1,1,0,0,0,0,0,0,0,2,0,"C30H24N8O2",528.56396,30,0,24,8,2,0,0,0,0,0,0,0
"CHEMBL3989553",3,3,0,1,0,0,0,0,0,0,1,0,0,0,"C19H19N5O2",349.38646,19,0,19,5,2,0,0,0,0,0,0,0
"CHEMBL3301600",3,3,0,3,0,0,0,0,0,0,0,2,0,0,"C22H22FN5O3",423.4401832,22,0,22,5,3,0,1,0,0,0,0,0
"CHEMBL3137317",4,3,0,1,1,0,0,0,0,0,0,2,0,0,"C26H26F3N3O3",485.4981496,26,0,26,3,3,0,3,0,0,0,0,0
"CHEMBL6067995",5,4,1,2,0,0,0,0,0,0,0,0,0,1,"C30H28F4N6O",564.5765328,30,0,28,6,1,0,4,0,0,0,0,0
"CHEMBL5095497",4,4,0,1,0,0,0,0,0,0,0,2,0,0,"C25H23F3N4O4",500.4697296,25,0,23,4,4,0,3,0,0,0,0,0
"CHEMBL3989870",4,4,0,1,0,0,0,0,0,0,0,0,0,0,"C24H26N5O3S",464.55994,24,0,26,5,3,1,0,0,0,0,0,0
"CHEMBL4594298",7,6,0,1,1,0,0,0,1,0,0,5,0,0,"C38H37N6O7",689.73638,38,0,37,6,7,0,0,0,0,0,0,0
"CHEMBL5189739",5,4,1,2,0,0,0,0,0,0,0,0,0,1,"C30H28F4N6O",564.5765328,30,0,28,6,1,0,4,0,0,0,0,0
"CHEMBL218394",4,0,0,3,1,0,0,0,1,0,0,0,0,0,"C27H45N5O5",519.6767,27,0,45,5,5,0,0,0,0,0,0,0
"CHEMBL515387",4,1,0,1,3,0,0,0,0,0,0,0,0,0,"C17H25F2N6O",367.4168064,17,0,25,6,1,0,2,0,0,0,0,0
"CHEMBL3544977",10,6,0,4,2,0,0,0,0,0,2,0,0,0,"C60H72N8O6",1001.26368,60,0,72,8,6,0,0,0,0,0,0,0
"CHEMBL1642",5,4,0,2,2,0,0,0,0,0,0,0,0,0,"C29H32N7O",494.61068,29,0,32,7,1,0,0,0,0,0,0,0
"CHEMBL6068426",4,2,0,2,1,0,0,0,0,0,0,1,0,0,"C19H21F2N3O3",377.3851464,19,0,21,3,3,0,2,0,0,0,0,0
"CHEMBL2005186",5,5,0,2,0,0,0,0,0,0,0,1,0,0,"C26H24N6O2",452.50776,26,0,24,6,2,0,0,0,0,0,0,0
"CHEMBL4113975",4,2,0,1,1,0,0,0,0,0,0,0,0,0,"C22H25N3O2",363.4528,22,0,25,3,2,0,0,0,0,0,0,0
"CHEMBL1771",3,2,0,0,1,0,0,0,0,0,1,0,0,0,"C16H16ClNO2S",321.82174,16,1,16,1,2,1,0,0,0,0,0,0
"CHEMBL1173655",4,3,0,2,1,0,0,0,0,0,0,2,0,0,"C24H26ClFN5O3",486.9463432,24,1,26,5,3,0,1,0,0,0,0,0
"CHEMBL4297258",4,4,0,2,3,0,0,0,0,0,0,1,0,0,"C28H32F3N8O2",569.6012896,28,0,32,8,2,0,3,0,0,0,0,0
"CHEMBL3317857",2,1,0,1,0,0,0,0,0,1,0,0,0,0,"C12H15BNO5S",296.1272,12,0,15,1,5,1,0,0,1,0,0,0
"CHEMBL4297589",4,2,0,1,3,0,0,0,0,0,1,1,0,0,"C28H38N6O8P",617.610482,28,0,38,6,8,0,0,0,0,1,0,0
"CHEMBL4298151",6,5,1,0,1,0,0,0,0,0,0,0,0,0,"C27H25N6",433.5276,27,0,25,6,0,0,0,0,0,0,0,0
"CHEMBL2105721",4,2,0,1,0,0,1,0,0,0,1,0,0,0,"C21H22FN3O5",415.4148832,21,0,22,3,5,0,1,0,0,0,0,0
"CHEMBL1278146",4,2,0,2,2,0,0,0,0,0,0,0,0,0,"C23H28FN4O2",411.4924232,23,0,28,4,2,0,1,0,0,0,0,0
"CHEMBL5095088",5,4,0,2,1,0,0,0,0,0,0,1,0,0,"C29H33FN7O2",530.6164232,29,0,33,7,2,0,1,0,0,0,0,0
"CHEMBL1879463",6,6,0,0,2,0,0,0,0,0,0,0,0,1,"C30H23N5O",469.53652,30,0,23,5,1,0,0,0,0,0,0,0
"CHEMBL3414626",6,4,0,1,2,0,2,0,0,0,0,1,0,0,"C30H43N8O3",563.71422,30,0,43,8,3,0,0,0,0,0,0,0
"CHEMBL2219422",3,3,1,1,0,0,0,0,0,0,0,0,0,0,"C18H18Cl2FN4OS",428.3311232,18,2,18,4,1,1,1,0,0,0,0,0
"CHEMBL1947204",4,4,0,2,0,0,0,0,0,0,0,1,0,0,"C24H18ClFN4O2",448.8767232,24,1,18,4,2,0,1,0,0,0,0,0
"CHEMBL6068078",6,4,0,1,1,0,1,0,0,0,0,3,0,0,"C27H29FN3O4",478.5352632,27,0,29,3,4,0,1,0,0,0,0,0
"CHEMBL4594251",4,4,1,1,0,0,0,0,0,0,1,0,0,0,"C28H28N3O3",454.54022,28,0,28,3,3,0,0,0,0,0,0,0
"CHEMBL6068074",5,3,0,3,0,0,0,0,0,0,0,4,0,0,"C24H25ClN4O5",484.9321,24,1,25,4,5,0,0,0,0,0,0,0
"CHEMBL3348846",4,3,0,2,1,0,0,0,0,0,0,2,0,0,"C26H34N5O3",464.57986,26,0,34,5,3,0,0,0,0,0,0,0
"CHEMBL2364614",5,4,0,0,1,0,0,0,0,0,0,0,0,0,"C24H23N4",367.46622,24,0,23,4,0,0,0,0,0,0,0,0
"CHEMBL3693786",3,3,0,1,1,0,0,0,0,0,0,0,0,0,"C24H26ClN5O3",467.94794,24,1,26,5,3,0,0,0,0,0,0,0
"CHEMBL4650368",5,4,0,1,0,0,0,0,0,0,0,2,0,0,"C22H22N4O3",390.43508,22,0,22,4,3,0,0,0,0,0,0,0
"CHEMBL5095068",5,3,0,2,2,0,0,0,0,0,0,1,0,0,"C29H39ClN6O2P",570.085722,29,1,39,6,2,0,0,0,0,1,0,0
"CHEMBL5314461",5,3,0,3,2,0,0,0,0,0,0,1,0,0,"C29H41N7O3S",567.74594,29,0,41,7,3,1,0,0,0,0,0,0
"CHEMBL2216870",5,5,0,2,1,0,0,0,0,0,0,0,0,0,"C22H18FN7O",415.4230232,22,0,18,7,1,0,1,0,0,0,0,0
"CHEMBL2105708",5,4,0,1,2,0,0,0,0,0,0,0,2,0,"C29H29F3N6O",534.5753696,29,0,29,6,1,0,3,0,0,0,0,0
"CHEMBL5314510",5,4,0,2,0,0,0,0,0,1,0,3,0,0,"C33H30F2N3O7",618.6040064,33,0,30,3,7,0,2,0,0,0,0,0
"CHEMBL518520",3,3,0,2,1,0,1,0,0,0,0,1,0,0,"C20H20FN6O5",443.4084032,20,0,20,6,5,0,1,0,0,0,0,0
"CHEMBL1615993",3,3,0,1,0,1,0,0,1,0,0,1,0,0,"C16H12FNO6P",364.2417452,16,0,12,1,6,0,1,0,0,1,0,0
"CHEMBL4802251",3,3,0,1,1,0,0,0,0,0,0,1,0,0,"C24H30F2N5O3",474.5235064,24,0,30,5,3,0,2,0,0,0,0,0
"CHEMBL4297504",4,1,0,0,1,0,0,0,0,0,1,4,0,0,"C29H42NO6",500.64688,29,0,42,1,6,0,0,0,0,0,0,0
"CHEMBL2105659",3,3,0,0,1,0,0,0,1,0,1,1,0,0,"C22H22N2O5",394.42048,22,0,22,2,5,0,0,0,0,0,0,0
"CHEMBL550936",2,1,0,0,1,0,0,0,0,0,3,1,0,0,"C21H30N6O8",494.4983,21,0,30,6,8,0,0,0,0,0,0,0
"CHEMBL6067967",3,3,0,1,1,0,1,0,0,0,0,0,0,0,"C17H16FIN4O3",470.2368132,17,0,16,4,3,0,1,0,0,0,1,0
"CHEMBL3545283",4,3,0,0,1,0,3,0,1,0,0,1,0,0,"C21H20ClNO5",401.8402,21,1,20,1,5,0,0,0,0,0,0,0
"CHEMBL3651966",4,3,1,1,0,0,0,0,0,0,0,0,0,0,"C24H24F3N4O",441.4687696,24,0,24,4,1,0,3,0,0,0,0,0
"CHEMBL3707349",5,4,0,3,1,0,0,0,0,0,0,0,0,0,"C31H34N5O2S",540.69896,31,0,34,5,2,1,0,0,0,0,0,0
"CHEMBL22",2,2,0,0,0,0,0,0,0,0,0,3,0,0,"C14H19N4O3",291.32566,14,0,19,4,3,0,0,0,0,0,0,0
"CHEMBL5095041",4,4,0,1,0,0,0,0,0,0,0,2,0,0,"C25H23F3N4O4",500.4697296,25,0,23,4,4,0,3,0,0,0,0,0
"CHEMBL5314485",4,3,0,1,0,0,0,0,0,0,0,0,0,1,"C17H19N7",321.37966,17,0,19,7,0,0,0,0,0,0,0,0
"CHEMBL2104981",6,5,0,0,3,0,0,0,1,0,0,1,0,0,"C40H39F5N3O3S",736.812976,40,0,39,3,3,1,5,0,0,0,0,0
"CHEMBL5095164",3,1,0,1,0,0,1,0,0,0,0,0,0,0,"C17H24FN3O4S",385.4535632,17,0,24,3,4,1,1,0,0,0,0,0
"CHEMBL972",1,1,0,0,1,0,0,0,0,0,0,0,1,0,"C13H18N",188.28872,13,0,18,1,0,0,0,0,0,0,0,0
"CHEMBL576982",6,5,0,2,2,0,0,0,0,0,0,2,0,0,"C29H33N6O4S",561.67512,29,0,33,6,4,1,0,0,0,0,0,0
"CHEMBL4785363",6,4,0,0,2,0,0,0,0,0,0,1,0,0,"C30H32F2N4O3",534.5968864,30,0,32,4,3,0,2,0,0,0,0,0
"CHEMBL4583691",4,3,0,1,1,0,1,0,0,0,0,2,0,0,"C25H25F3N4O4",502.4856096,25,0,25,4,4,0,3,0,0,0,0,0
"CHEMBL4297598",4,3,0,1,0,0,0,0,0,0,0,0,0,0,"C24H24ClFN2O",410.9115632,24,1,24,2,1,0,1,0,0,0,0,0
"CHEMBL431",3,1,0,1,1,0,0,0,0,1,1,0,0,0,"C22H29N2O5S2",465.60606,22,0,29,2,5,2,0,0,0,0,0,0
"CHEMBL2105671",0,0,0,0,0,0,2,0,0,2,0,0,0,0,"C4H4O6",148.07096,4,0,4,0,6,0,0,0,0,0,0,0
"CHEMBL2022968",4,3,0,2,2,0,0,0,0,0,0,0,0,0,"C24H31ClN7O2S",517.06664,24,1,31,7,2,1,0,0,0,0,0,0
"CHEMBL477772",4,4,0,1,1,0,0,0,0,0,0,0,0,0,"C21H23N7O2S",437.51802,21,0,23,7,2,1,0,0,0,0,0,0
"CHEMBL6068010",6,4,0,2,0,0,0,0,0,0,0,2,0,0,"C26H21FN4O3",456.4683432,26,0,21,4,3,0,1,0,0,0,0,0
"CHEMBL6068333",3,2,0,0,1,0,0,0,0,0,1,0,0,0,"C16H16ClNO2S",321.82174,16,1,16,1,2,1,0,0,0,0,0,0
"CHEMBL3545110",5,3,0,2,3,0,0,0,0,0,0,0,0,0,"C23H31N8O",435.54524,23,0,31,8,1,0,0,0,0,0,0,0
"CHEMBL175247",1,0,0,1,0,0,0,1,0,0,2,0,0,0,"C29H53NO5",495.73482,29,0,53,1,5,0,0,0,0,0,0,0
"CHEMBL2103830",4,3,0,2,1,1,0,0,0,0,0,4,0,0,"C23H25FN6O9P",579.4515652,23,0,25,6,9,0,1,0,0,1,0,0
"CHEMBL4081711",3,2,0,1,0,0,0,0,0,0,0,2,0,0,"C18H20FN3O4",361.3675032,18,0,20,3,4,0,1,0,0,0,0,0
"CHEMBL5095236",5,3,0,0,3,0,0,0,0,0,0,1,0,0,"C29H33ClF4N7O2",623.0646328,29,1,33,7,2,0,4,0,0,0,0,0
"CHEMBL2107823",5,4,0,1,1,0,0,0,0,0,0,1,0,0,"C23H26ClFN7O",470.9502432,23,1,26,7,1,0,1,0,0,0,0,0
"CHEMBL2103874",3,2,0,1,1,0,0,0,0,0,0,0,0,0,"C15H24N5O2S",338.44836,15,0,24,5,2,1,0,0,0,0,0,0
"CHEMBL4297651",5,0,0,0,2,0,0,0,0,0,1,4,0,0,"C26H43N2O6",479.62942,26,0,43,2,6,0,0,0,0,0,0,0
"CHEMBL1088752",3,2,0,2,0,0,0,0,0,0,0,0,0,0,"C22H26FN3O2",383.4591432,22,0,26,3,2,0,1,0,0,0,0,0
"CHEMBL1090089",3,3,0,1,1,0,2,0,0,0,0,1,0,0,"C19H20F2N4O4",406.3833064,19,0,20,4,4,0,2,0,0,0,0,0
"CHEMBL2105739",3,2,0,1,1,0,0,0,0,0,0,0,0,0,"C15H24N5O2S",338.44836,15,0,24,5,2,1,0,0,0,0,0,0
"CHEMBL4594405",4,2,0,2,1,0,0,0,0,0,0,2,0,0,"C26H35ClN3O4",489.0268,26,1,35,3,4,0,0,0,0,0,0,0
"CHEMBL2360464",3,3,0,3,0,0,0,0,0,2,0,0,0,0,"C20H19N5O6",425.39476,20,0,19,5,6,0,0,0,0,0,0,0
"CHEMBL5095060",5,4,0,1,2,0,0,0,0,0,0,0,0,0,"C27H34FN8",489.6108632,27,0,34,8,0,0,1,0,0,0,0,0
"CHEMBL4297583",4,3,0,1,1,0,0,0,0,0,0,2,0,0,"C20H19F2N3O3",387.3799664,20,0,19,3,3,0,2,0,0,0,0,0
"CHEMBL1650595",5,5,1,1,0,0,0,0,0,0,0,0,0,0,"C26H19F3N4O",460.4504696,26,0,19,4,1,0,3,0,0,0,0,0
"CHEMBL1200644",5,0,0,0,0,0,6,0,0,2,0,10,0,0,"C31H43N3O49S8",1498.18382,31,0,43,3,49,8,0,0,0,0,0,0
"CHEMBL4298155",4,3,0,1,0,0,0,0,0,0,0,1,0,0,"C20H22ClFN6O2",432.8790832,20,1,22,6,2,0,1,0,0,0,0,0
"CHEMBL3989923",4,3,0,0,0,0,2,0,0,1,0,0,0,0,"C25H23FNO4",420.4528232,25,0,23,1,4,0,1,0,0,0,0,0
"CHEMBL5314565",1,0,0,0,0,0,0,0,2,0,0,0,0,0,"C18H28O2",276.41372,18,0,28,0,2,0,0,0,0,0,0,0
"CHEMBL5314933",4,4,0,1,1,0,0,0,0,0,0,0,0,0,"C16H13F2N8O",371.3242264,16,0,13,8,1,0,2,0,0,0,0,0
"CHEMBL2107762",3,3,0,0,0,0,0,0,0,0,0,0,0,0,"C17H18FN3",283.3433232,17,0,18,3,0,0,1,0,0,0,0,0
"CHEMBL5315053",3,3,0,3,0,0,0,0,0,2,0,0,0,0,"C20H19N5O6",425.39476,20,0,19,5,6,0,0,0,0,0,0,0
"CHEMBL3707350",5,2,0,1,4,0,0,0,0,0,0,1,0,0,"C30H43N8O3",563.71422,30,0,43,8,3,0,0,0,0,0,0,0
"CHEMBL408194",4,3,0,2,0,0,0,0,0,0,0,1,0,0,"C20H20N3O",318.3923,20,0,20,3,1,0,0,0,0,0,0,0
"CHEMBL1834657",4,3,0,2,3,0,0,0,0,0,0,2,0,0,"C26H32Cl2N7O3",561.48338,26,2,32,7,3,0,0,0,0,0,0,0
"CHEMBL5314429",6,5,0,1,1,0,0,0,1,0,0,3,0,0,"C32H26N4O6",562.57204,32,0,26,4,6,0,0,0,0,0,0,0
"CHEMBL2064032",3,3,0,1,0,0,0,0,0,0,0,0,0,0,"C17H17FN3O2S",346.3991832,17,0,17,3,2,1,1,0,0,0,0,0
"CHEMBL4211649",5,4,0,0,2,0,0,0,0,0,0,1,0,1,"C25H21N4O2",409.45984,25,0,21,4,2,0,0,0,0,0,0,0
"CHEMBL3264004",4,4,0,1,0,0,0,0,0,0,1,1,0,0,"C21H18FN5O5S",471.4615232,21,0,18,5,5,1,1,0,0,0,0,0
"CHEMBL4297529",1,0,1,5,1,0,1,0,0,1,0,0,0,0,"C22H38N9O11S",636.65582,22,0,38,9,11,1,0,0,0,0,0,0
"CHEMBL3601411",5,2,0,0,0,0,0,0,0,0,0,0,0,0,"C28H36N4O6S2",588.73864,28,0,36,4,6,2,0,0,0,0,0,0
"CHEMBL103667",5,4,0,2,1,0,0,0,0,0,0,2,0,0,"C31H38N5O3",528.66512,31,0,38,5,3,0,0,0,0,0,0,0
"CHEMBL1171837",5,4,0,1,2,0,0,0,0,0,0,0,2,0,"C29H29F3N6O",534.5753696,29,0,29,6,1,0,3,0,0,0,0,0
"CHEMBL4784318",5,4,0,1,2,0,0,0,0,0,0,0,0,0,"C24H26N7O",428.50954,24,0,26,7,1,0,0,0,0,0,0,0
"CHEMBL3407547",5,4,0,0,2,0,0,0,0,1,0,4,0,0,"C28H30N3O8S",568.6181,28,0,30,3,8,1,0,0,0,0,0,0
"CHEMBL31891",2,2,0,0,0,0,0,0,0,0,0,2,0,0,"C13H16BrN4O2",340.19574,13,0,16,4,2,0,0,1,0,0,0,0
"CHEMBL1118",2,1,0,0,1,0,2,0,0,0,0,0,0,0,"C16H26NO2",264.38314,16,0,26,1,2,0,0,0,0,0,0,0
"CHEMBL5095025",5,5,0,0,2,0,0,0,0,0,0,0,0,2,"C27H20F3N9",527.5032096,27,0,20,9,0,0,3,0,0,0,0,0
"CHEMBL2107819",3,1,1,2,1,0,0,0,0,0,1,1,0,0,"C24H33ClN4O6",508.99502,24,1,33,4,6,0,0,0,0,0,0,0
"CHEMBL6067963",8,5,0,1,2,1,0,0,0,0,1,0,0,1,"C35H35ClN8O7P",746.128562,35,1,35,8,7,0,0,0,0,1,0,0
"CHEMBL5314480",7,4,0,0,2,0,1,0,0,0,0,2,1,1,"C30H30N7O3",536.6043,30,0,30,7,3,0,0,0,0,0,0,0
"CHEMBL4802249",8,5,0,1,0,0,0,0,0,0,0,0,2,0,"C39H32ClF10N7O5S2",968.282312,39,1,32,7,5,2,10,0,0,0,0,0
"CHEMBL6068037",5,3,0,0,1,0,0,0,0,0,0,3,0,0,"C38H46ClN5O6S",736.31974,38,1,46,5,6,1,0,0,0,0,0,0
"CHEMBL5314470",3,3,0,2,1,0,0,0,0,0,0,1,0,0,"C21H20ClF3N5O2",466.8640096,21,1,20,5,2,0,3,0,0,0,0,0
"CHEMBL4297470",5,4,0,2,0,0,0,0,0,0,0,1,0,0,"C22H24FN6OS",439.5289632,22,0,24,6,1,1,1,0,0,0,0,0
"CHEMBL3984441",5,5,0,1,0,0,1,0,0,0,0,2,0,0,"C31H29FN4O5",556.5841632,31,0,29,4,5,0,1,0,0,0,0,0
